dataset,task,task_type,method,split,metric_name,metric_value,ci_lower,ci_upper,n_folds,cell_deg,feature_dim,n_samples,n_test,seed,model_name,model_target
bt-bioclim,bioclim_08,regression,linear,random,r2,0.8437613487539757,0.8364310120912418,0.8510916854167095,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_09,regression,linear,random,r2,0.9513911335935564,0.9487159557379112,0.9540663114492016,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_10,regression,linear,random,r2,0.9069561988898049,0.9024747711323975,0.9114376266472124,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_11,regression,linear,random,r2,0.9791322596166525,0.97783374961238,0.980430769620925,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_12,regression,linear,random,r2,0.8324671075233099,0.8198956057075646,0.8450386093390552,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_13,regression,linear,random,r2,0.7531819360544969,0.7296903766921136,0.7766734954168802,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_14,regression,linear,random,r2,0.7084420749678385,0.7000919608891772,0.7167921890464998,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_15,regression,linear,random,r2,0.7852855216297506,0.7794784406296776,0.7910926026298236,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_16,regression,linear,random,r2,0.7743558664999997,0.7569681543606325,0.7917435786393668,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_17,regression,linear,random,r2,0.7273361449134581,0.7223613191157909,0.7323109707111253,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_18,regression,linear,random,r2,0.7677926015946445,0.7415257794250374,0.7940594237642515,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_19,regression,linear,random,r2,0.6440269897760719,0.6147448476068565,0.6733091319452872,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_01,regression,linear,spatial,r2,0.9460934123642168,0.9331153427336345,0.9590714819947992,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_02,regression,linear,spatial,r2,0.7177325414229859,0.6823624916099363,0.7531025912360355,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_03,regression,linear,spatial,r2,0.9344296249242682,0.9137469735449935,0.9551122763035429,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_04,regression,linear,spatial,r2,0.9541151562607932,0.9419196736618107,0.9663106388597758,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_05,regression,linear,spatial,r2,0.8461175219687288,0.828048272880907,0.8641867710565506,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_06,regression,linear,spatial,r2,0.9568586900266343,0.9499123719752126,0.9638050080780559,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_07,regression,linear,spatial,r2,0.9151044147410481,0.9025488204426398,0.9276600090394563,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_08,regression,linear,spatial,r2,0.745472246015602,0.6980619095300894,0.7928825825011147,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_09,regression,linear,spatial,r2,0.924042210735539,0.908423086912862,0.9396613345582161,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_10,regression,linear,spatial,r2,0.85880008673158,0.833908036463201,0.8836921369999591,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_11,regression,linear,spatial,r2,0.9645739941564914,0.9575957734742151,0.9715522148387676,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_12,regression,linear,spatial,r2,0.7291749749175352,0.6685676723975407,0.7897822774375298,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_13,regression,linear,spatial,r2,0.6689668540622762,0.5821397662926008,0.7557939418319516,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_14,regression,linear,spatial,r2,0.4972316208387947,0.4248635493669689,0.5695996923106205,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_15,regression,linear,spatial,r2,0.6188941335536358,0.5569251156046016,0.68086315150267,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_16,regression,linear,spatial,r2,0.6836254961653003,0.6133409087666579,0.7539100835639427,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_17,regression,linear,spatial,r2,0.5222312790019767,0.45647206457471556,0.5879904934292379,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_18,regression,linear,spatial,r2,0.6245099802770488,0.5858887380565593,0.6631312224975384,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-bioclim,bioclim_19,regression,linear,spatial,r2,0.4251881543254973,0.2860304875886856,0.5643458210623089,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-population,pop_density,regression,linear,random,r2,0.08522286164989316,0.057566583691394224,0.1128791396083921,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-population,pop_density,regression,linear,spatial,r2,0.05661034566758625,0.024672075977937594,0.0885486153572349,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-distroad,maxdist_road,regression,linear,random,r2,0.586712827058321,0.5793847664023302,0.5940408877143117,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
bt-distroad,maxdist_road,regression,linear,spatial,r2,0.5105582904840503,0.45932095735170975,0.5617956236163909,5,10.0,256,9681,9681,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-phys_health,phlth_crudeprev,regression,linear,random,r2,0.4850869169303184,0.4779045565106247,0.49226927735001214,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-phys_health,phlth_crudeprev,regression,linear,spatial,r2,-1.1273516221601767,-1.8565981041661483,-0.39810514015420506,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-diabetes,diabetes_crudeprev,regression,linear,random,r2,0.36915585754118324,0.361720145594879,0.3765915694874875,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-diabetes,diabetes_crudeprev,regression,linear,spatial,r2,-1.5813238895178607,-2.8288744756964883,-0.3337733033392334,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-copd,copd_crudeprev,regression,linear,random,r2,0.5046739030286632,0.49173368095702935,0.5176141251002971,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-copd,copd_crudeprev,regression,linear,spatial,r2,-1.047052293581325,-1.4456733971488447,-0.6484311900138051,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-cancer,cancer_crudeprev,regression,linear,random,r2,0.23465019159623185,0.2205332698086023,0.2487671133838614,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-cancer,cancer_crudeprev,regression,linear,spatial,r2,-1.2213672472587735,-2.7045790029080283,0.261844508390481,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-chd,chd_crudeprev,regression,linear,random,r2,0.35536301426576233,0.3381285509449062,0.3725974775866185,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-chd,chd_crudeprev,regression,linear,spatial,r2,-1.2490182992507628,-1.829118246621782,-0.6689183518797437,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-mental_health,mhlth_crudeprev,regression,linear,random,r2,0.43217893740021884,0.4183834906706172,0.4459743841298205,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-mental_health,mhlth_crudeprev,regression,linear,spatial,r2,-1.4645222803784517,-2.582442262523242,-0.3466022982336612,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-checkup,checkup_crudeprev,regression,linear,random,r2,0.7331162220917786,0.7296719152289469,0.7365605289546103,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-checkup,checkup_crudeprev,regression,linear,spatial,r2,-2.1781919750764644,-5.104021815356688,0.7476378652037594,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-sleep_lt7,sleep_crudeprev,regression,linear,random,r2,0.5181023311758544,0.5076287238262039,0.5285759385255048,5,10.0,256,32409,32409,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-sleep_lt7,sleep_crudeprev,regression,linear,spatial,r2,-2.270664942316105,-3.9311022995900213,-0.6102275850421892,5,10.0,256,32409,32409,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-asthma,casthma_crudeprev,regression,linear,random,r2,0.46173324331560284,0.4568605727344801,0.46660591389672557,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-asthma,casthma_crudeprev,regression,linear,spatial,r2,-1.6073181815540571,-2.3017698722379665,-0.9128664908701479,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-obesity,obesity_crudeprev,regression,linear,random,r2,0.5391852541694548,0.5334324788772921,0.5449380294616176,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-obesity,obesity_crudeprev,regression,linear,spatial,r2,-0.508777744311056,-0.9816112345047531,-0.03594425411735902,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-smoking,csmoking_crudeprev,regression,linear,random,r2,0.519305029538114,0.5147141311485567,0.5238959279276713,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-smoking,csmoking_crudeprev,regression,linear,spatial,r2,-1.0554914976641079,-1.61163452115325,-0.49934847417496586,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-high_chol,highchol_crudeprev,regression,linear,random,r2,0.268086232405803,0.25653919224744526,0.2796332725641607,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
places-high_chol,highchol_crudeprev,regression,linear,spatial,r2,-1.7964549161759493,-2.684745342666724,-0.9081644896851748,5,10.0,256,31435,31435,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-treecover,treecover,regression,linear,random,r2,0.6479159178192366,0.6409629929553947,0.6548688426830785,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-treecover,treecover,regression,linear,spatial,r2,-0.02485483934054349,-0.676519743827303,0.6268100651462161,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-elevation,elevation,regression,linear,random,r2,0.9041525147609528,0.9027587949628293,0.9055462345590763,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-elevation,elevation,regression,linear,spatial,r2,-2.6285406802375553,-7.0850728816910875,1.827991521215977,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-population,population,regression,linear,random,r2,0.45391321603666485,0.44789958176281186,0.45992685031051783,5,10.0,256,67968,67968,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-population,population,regression,linear,spatial,r2,-0.5128326485629409,-1.3559987010546573,0.3303334039287755,5,10.0,256,67968,67968,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-nightlights,nightlights,regression,linear,random,r2,0.25520828733330536,0.25207495599953483,0.2583416186670759,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-nightlights,nightlights,regression,linear,spatial,r2,-1.7584388278671839,-3.321593657377962,-0.19528399835640564,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-income,income,regression,linear,random,r2,0.2972711535276423,0.2925538468655688,0.30198846018971576,5,10.0,256,91377,91377,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-income,income,regression,linear,spatial,r2,-12.980885854603446,-27.926192598436565,1.9644208892296717,5,10.0,256,91377,91377,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-roads,roads,regression,linear,random,r2,0.04277267278573145,0.03924140524303356,0.04630394032842934,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-roads,roads,regression,linear,spatial,r2,-0.0778012929576926,-0.10450123146976602,-0.05110135444561918,5,10.0,256,100000,100000,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-housing,housing,regression,linear,random,r2,0.5223566021201984,0.5154946576999315,0.5292185465404653,5,10.0,256,54586,54586,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
mosaiks-housing,housing,regression,linear,spatial,r2,-50.64877142794783,-112.96396894140204,11.66642608550638,5,10.0,256,54586,54586,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
country,country,classification,knn5,random,accuracy,0.9257579241439492,0.9199423868772311,0.9315734614106673,5,10.0,256,8432,8432,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
country,country,classification,linear,random,accuracy,0.8753578782081604,0.8644597245500655,0.8862560318662552,5,10.0,256,8432,8432,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
country,country,classification,knn5,spatial,accuracy,0.7805439545130497,0.766740358455468,0.7943475505706314,5,10.0,256,8432,8432,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
country,country,classification,linear,spatial,accuracy,0.7256533145904541,0.6963769146565055,0.7549297145244027,5,10.0,256,8432,8432,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,biome,classification,knn5,random,accuracy,0.8573085846867748,0.8543282523019338,0.8602889170716159,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,biome,classification,linear,random,accuracy,0.8264500975608826,0.8203842411031005,0.8325159540186647,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,ecoregion,classification,knn5,random,accuracy,0.6940835266821346,0.683327770778191,0.7048392825860782,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,ecoregion,classification,linear,random,accuracy,0.5842227220535279,0.5778011956499478,0.590644248457108,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,biome,classification,knn5,spatial,accuracy,0.7413692651653484,0.7132290970855957,0.7695094332451011,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,biome,classification,linear,spatial,accuracy,0.7452550053596496,0.7204192689466224,0.7700907417726768,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,ecoregion,classification,knn5,spatial,accuracy,0.43084202293363,0.3835174499101835,0.4781665959570765,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
ecoregions,ecoregion,classification,linear,spatial,accuracy,0.38230655789375306,0.33910021236379295,0.4255129034237132,5,10.0,256,8620,8620,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
worldclim-bio1,bio1,regression,linear,random,r2,0.9726084799033614,0.9720811494604484,0.9731358103462744,5,10.0,256,18068,18068,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
worldclim-bio1,bio1,regression,linear,spatial,r2,0.9584312811909033,0.9537796952571612,0.9630828671246453,5,10.0,256,18068,18068,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
worldclim-bio12,bio12,regression,linear,random,r2,0.8320735641513768,0.8266799697258995,0.837467158576854,5,10.0,256,18068,18068,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
worldclim-bio12,bio12,regression,linear,spatial,r2,0.7303361599890733,0.6962085230785443,0.7644637968996023,5,10.0,256,18068,18068,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
soilgrids-soc,soc,regression,linear,random,r2,0.8234314013715235,0.8018057372474238,0.8450570654956232,5,10.0,256,4884,4884,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
soilgrids-soc,soc,regression,linear,spatial,r2,0.7335886730888083,0.6766193092394341,0.7905580369381824,5,10.0,256,4884,4884,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
soilgrids-phh2o,phh2o,regression,linear,random,r2,0.8661774607729681,0.8631665258867022,0.869188395659234,5,10.0,256,4884,4884,0,sinr,torchgeo_bench.coordbench.models.SINRLocationEncoder
